Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2019","2019","t","1596880","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2020","2020","t","1652740","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2021","2021","t","1547600","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2022","2022","t","1712530","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2023","2023","t","1744820","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5510","Production","0111","Wheat","2024","2024","t","1576010","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","30900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","19900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","16700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","14300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","14900","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","14700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","16500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","16300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2000","2000","t","17188","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2001","2001","t","19088","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2002","2002","t","23146","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2003","2003","t","27136","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2004","2004","t","32278","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2005","2005","t","34664","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2006","2006","t","36342","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2007","2007","t","49208","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2008","2008","t","50700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2009","2009","t","66953","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2010","2010","t","64470","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2011","2011","t","71597","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2012","2012","t","86518","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2013","2013","t","94411","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","t","99385","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2015","2015","t","97211","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","95517","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","104362","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","109121","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","111996","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","115388","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","124388","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","130108","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","137501","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","142320.54","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1992","1992","t","844373","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1993","1993","t","793833","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1994","1994","t","778851","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1995","1995","t","820700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1996","1996","t","829421","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1997","1997","t","867751","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1998","1998","t","931389","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","1999","1999","t","977186","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2000","2000","t","1013769","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2001","2001","t","1054924","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2002","2002","t","1099668","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2003","2003","t","1146957","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2004","2004","t","1188578","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2005","2005","t","1225965","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2006","2006","t","1272757","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","02211","Raw milk of cattle","2007","2007","t","1313800","A","Official figure",""
